EntityIdx,SiteLocation
Site-6168,5380.74960057661,4556.43236863662
Site-6169,4939.74869781693,4369.88485755879
Site-6170,5601.63993523445,4921.33507384726
Site-6171,5153.76572509806,4570.0800269619
Site-6172,4431.89685897639,7146.02042394382
Site-6173,5326.55215537665,6185.42987897202
Site-6174,5118.87077674191,6977.53843713551
Site-6175,3771.10812819572,4794.22032655027
Site-6176,5348.26358085216,6326.97024848913
Site-6177,3685.95010390127,4616.15989919588
Site-6178,5808.90049663855,4602.11157701813
Site-6179,4243.41702026539,4857.41150816238
Site-6180,5051.65736948528,4826.32987966372
Site-6181,5753.22603097483,6539.75181467243
Site-6182,4737.69735568503,5565.94490752009
Site-6183,4707.84290381341,7163.92060807458
Site-6184,5917.34099829044,4716.25229781523
Site-6185,4783.10223582696,7072.52455972308
Site-6186,4343.89903390728,7421.97611110107
Site-6187,4438.56063701688,6976.11489495706
Site-6188,4914.58906978059,6376.79908210421
Site-6189,5587.49871178161,4964.65675624579
Site-6190,4807.80841233288,4201.37834274532
Site-6191,4632.43832917354,4629.23400101359
Site-6192,3620.42123968564,4194.79743210775
Site-6193,4830.63690037894,6168.75033382647
Site-6194,5395.8384397638,4986.91772083159
Site-6195,4698.89852929877,6964.22842792419
Site-6196,5047.53692372373,6828.74409727703
Site-6197,4435.41040491125,5813.02791530916
Site-6198,4448.57645950234,5742.80624236697
Site-6199,4344.00134343403,5074.16983666848
Site-6200,5753.4391522156,4369.52117365268
Site-6201,4817.81435881259,4551.26508192856
Site-6202,5414.68448133773,4996.12331069201
Site-6203,4915.90530315087,6186.28309430661
Site-6204,4349.37118140531,4658.61912613277
Site-6205,5094.20906012753,5274.42035001109
Site-6206,5504.34230048363,6847.37427313347
Site-6207,4986.62731137726,7024.84994912157
Site-6208,5745.57506199801,4671.22644168387
Site-6209,4544.4538339856,7164.9676371935
Site-6210,3820.55113453483,4794.22032655027
Site-6211,4117.29865877183,5417.43503981654
Site-6212,5882.54540601492,4604.18963825603
Site-6213,5045.83649255591,6977.53843713551
Site-6214,5845.53922100445,4369.52117365268
Site-6215,4473.01207754717,5813.02791530916
Site-6216,4998.14092452939,4826.32987966372
Site-6217,6040.06232981969,4388.5455951614
Site-6218,5907.10792985429,4979.39783492564
Site-6219,4917.41939393193,5834.37721175319
Site-6220,3681.81603553909,4263.97479642967
Site-6221,5670.9259472884,4788.29340952526
Site-6222,4233.34709105756,4657.06881092314
Site-6223,5171.36964960454,6324.79578539298
Site-6224,4420.7536906815,4786.82551856797
Site-6225,5578.2005703432,6700.70829636032
Site-6226,4365.61492493996,6963.91772064751
Site-6227,5539.12458671564,6594.37287160478
Site-6228,5342.66434695478,4556.43236863662
Site-6229,4114.95177274946,4506.59363138334
Site-6230,5342.66434695478,4511.57746165105
Site-6231,5882.54540601492,4454.1952884222
Site-6232,4716.73216993298,4368.75085753864
Site-6233,5723.49903477442,5189.41756779688
Site-6234,5271.02752607927,4506.69881386
Site-6235,5561.74940680082,5035.99297542627
Site-6236,4004.97002426627,5092.47836677525
Site-6237,5907.94092771308,5044.17108928705
Site-6238,5139.45411965742,4848.1601449591
Site-6239,5566.50153353892,5112.93239343437
Site-6240,5222.8441681503,5033.26613084189
Site-6241,4107.16896214168,4443.63984087317
Site-6242,4548.30528361065,7238.62497533397
Site-6243,4714.9310773387,6974.248355691
Site-6244,4716.24536578125,6778.11960250826
Site-6245,5702.70871335303,4446.74623733963
Site-6246,3727.46010811297,4252.28616185725
Site-6247,4312.47891837717,4829.14065628216
Site-6248,3609.74745461157,4641.48980696981
Site-6249,5483.48477159131,4929.77738828477
Site-6250,4659.13854709347,4816.81407660428
Site-6251,3636.17196296522,4275.66343100209
Site-6252,4229.97044963355,7358.50528313464
Site-6253,5729.53731935073,6530.25201079494
Site-6254,5403.83518200444,6238.0967193606
Site-6255,5118.87077674191,6930.42020414898
Site-6256,5085.18543434936,6342.44115964402
Site-6257,3870.10336400032,5136.1024561194
Site-6258,4735.20300128006,6643.84828469864
Site-6259,4904.82110504284,6436.96143065748
Site-6260,4467.42742882779,6855.46865017386
Site-6261,5193.82257444235,4861.4628090098
Site-6262,4463.67961581061,6771.71224341755
Site-6263,5387.80694166136,4640.00192017541
Site-6264,3540.75763042527,4524.14894323471
Site-6265,4949.23236618959,6414.97029362331
Site-6266,4997.23739386577,6706.39693124304
Site-6267,4735.30205695748,4635.92947396064
Site-6268,3746.38662502617,4807.55515906747
Site-6269,3634.32646509484,4767.59026797192
Site-6270,5551.34081086361,5125.67684595686
Site-6271,5408.15843764782,5046.37836286637
Site-6272,5652.32114644873,4947.5355021893
Site-6273,5724.91883551547,4679.94773443351
Site-6274,5488.67833236394,5035.99297542627
Site-6275,6142.80702310852,5045.25667307708
Site-6276,5753.22603097483,6539.75181467243
Site-6277,3607.44747455336,4334.48552113273
Site-6278,4404.39253574679,4746.75379297117
Site-6279,4416.4627263667,7146.02042394382
Site-6280,4439.61392528123,7205.13465881562
Site-6281,4735.30205695748,4718.19645948902
Site-6282,4252.5676219805,5028.78339459266
Site-6283,4748.41115298336,5163.32140730066
Site-6284,5888.03523069583,4677.67185082353
Site-6285,4906.72775524225,4431.8296818574
Site-6286,5543.4816381916,5046.22477071596
Site-6287,5443.98035312508,6813.34806570629
Site-6288,4189.04347206754,4607.5702849889
Site-6289,3625.94718918933,4655.27119703065
Site-6290,6038.54771424696,4914.32505565898
Site-6291,5121.33130139577,4861.4628090098
Site-6292,4883.16178838662,6502.81901834144
Site-6293,5026.88071577899,5752.54022120252
Site-6294,4466.08395149787,5725.953716202
Site-6295,4371.37910866713,6769.09827196869
Site-6296,5204.54073450117,6526.1553294297
Site-6297,5217.21336980568,5348.94366819921
Site-6298,4740.76797375089,5143.98037137961
Site-6299,4726.48244058014,7156.05022081594
Site-6300,6174.44671159996,5030.5110542652
Site-6301,3636.17196296522,4252.28616185725
Site-6302,5919.61501728818,4845.34753259022
Site-6303,5506.18722466009,7193.78038204305
Site-6304,4984.34851560656,4556.4829434437
Site-6305,5119.60081728223,6247.01895676662
Site-6306,3533.07441944352,4547.33410417846
Site-6307,3704.80189929494,4630.14043517177
Site-6308,5587.911616434,6974.42409172071
Site-6309,4163.92490064675,5447.47187787744
Site-6310,4537.053768225,4400.66801253112
Site-6311,5159.16539117741,5400.58263609389
Site-6312,5361.77513907748,4881.55996413308
Site-6313,3926.55213334431,5136.1024561194
Site-6314,3540.75763042527,4524.14894323471
Site-6315,6001.83307910701,4924.2974781728
Site-6316,3620.84027104841,4814.34082657414
Site-6317,3526.0061098792,4266.62413318789
Site-6318,4761.44294149921,6238.56631556006
Site-6319,5022.19453772628,6362.03902963848
Site-6320,3711.98265150561,4718.1438449632
Site-6321,3644.70231457288,4334.48552113273
Site-6322,5410.25920577055,4920.21045853029
Site-6323,5595.009693141,4820.85896352006
Site-6324,4815.99858274934,6480.9437047258
Site-6325,5519.43278732327,6855.88082499027
Site-6326,5233.23354559358,6751.73323011241
Site-6327,4883.16178838662,6551.86452504408
Site-6328,3134.04057928702,5374.6298431311
Site-6329,5587.911616434,7012.91705347742
Site-6330,4324.98345972009,7430.47543166628
Site-6331,3685.95010390127,4616.15989919588
Site-6332,3634.32646509484,4718.1438449632
Site-6333,4262.25972356211,6837.70205636952
Site-6334,5235.93597804042,6436.20578547437
Site-6335,4404.39253574679,4826.89724416476
Site-6336,4715.92078649006,6285.24612144612
Site-6337,5620.88320752571,6538.2193124628
Site-6338,3595.49837188945,4718.1438449632
Site-6339,4955.84521992036,4201.37834274532
Site-6340,5354.36805370629,6748.55366602819
Site-6341,3757.27092792983,4561.78561437167
Site-6342,4202.64805964037,4814.40555374189
Site-6343,3545.38730029105,4280.15339281478
Site-6344,4781.38421784235,6918.98536763949
Site-6345,4385.68968575534,6839.08355137697
Site-6346,4544.4538339856,7035.7835554687
Site-6347,4616.20984263879,4958.06289849829
Site-6348,5539.12458671564,6633.80629057669
Site-6349,4760.56470768663,5834.20723540066
Site-6350,5035.93162670813,6196.56516986119
Site-6351,4761.44294149921,6285.24612144612
Site-6352,5157.19016102862,6850.97462354566
Site-6353,5026.88071577899,5967.82504563291
Site-6354,4772.8234802515,6273.5761699746
Site-6355,4756.05433221583,5182.66244322172
Site-6356,5344.31434781283,6185.42987897202
Site-6357,5587.49871178161,4964.65675624579
Site-6358,4781.38421784235,6877.19854402139
Site-6359,5914.37567955278,4604.18963825603
Site-6360,5036.74189777413,5319.93128108676
Site-6361,4424.17979267154,7244.54414873016
Site-6362,4526.35711810767,7230.760068375
Site-6363,3526.0061098792,4266.62413318789
Site-6364,5194.30464011263,6431.85294677651
Site-6365,4832.22228273111,4534.64841023462
Site-6366,5745.57506199801,4671.22644168387
Site-6367,5452.99284042013,4512.66995572087
Site-6368,5979.63958413277,4453.81320531604
Site-6369,3696.94361868706,4820.88999158466
Site-6370,4432.10234487437,7416.44990883723
Site-6371,4816.32023372574,4277.45937945848
Site-6372,5504.27044929026,4556.34549905251
Site-6373,5662.92627114443,4813.0824867535
Site-6374,5408.15843764782,5077.41707179286
Site-6375,5194.30464011263,6507.29485289906
Site-6376,5610.78165284767,7193.78038204305
Site-6377,5375.26278780651,4623.73533894003
Site-6378,4344.00134343403,5029.07243946087
Site-6379,5302.52515025489,7015.86789494565
Site-6380,4225.73284930697,5028.78339459266
Site-6381,4752.31412734654,4297.02924081025
Site-6382,5521.98124079939,6519.96254575262
Site-6383,4550.7646751727,5587.51861305337
Site-6384,4477.93918549999,6976.11489495706
Site-6385,5254.45913034695,6953.90898521902
Site-6386,4702.57920216038,7047.97303063047
Site-6387,3602.88241060304,4823.10222791283
Site-6388,4212.3154629702,5046.84639699662
Site-6389,4097.78390809957,4520.3576316504
Site-6390,4114.95177274946,4506.59363138334
Site-6391,4723.37765086101,6844.48303181237
Site-6392,3811.04032173561,4527.74044304791
Site-6393,5886.54919136063,5054.28674700568
Site-6394,4803.40643489408,4534.64841023462
Site-6395,5197.00089202056,5050.25547184888
Site-6396,5584.63304580078,7193.78038204305
Site-6397,5389.4775599705,5061.89771732961
Site-6398,4395.70524772217,5712.96749424767
Site-6399,3527.58188494763,4824.25545285816
Site-6400,5989.59486739369,4874.43536560371
Site-6401,4346.42623797759,6940.90475696946
Site-6402,4948.70263157371,5972.50731288611
Site-6403,5700.42582944464,6598.10184114988
Site-6404,4715.92078649006,6238.56631556006
Site-6405,4424.17979267154,7165.72516890108
Site-6406,5587.49871178161,4964.65675624579
Site-6407,5741.71465396574,4468.44976050186
Site-6408,4737.69735568503,5602.4673971613
Site-6409,4284.98460455516,6847.0323217561
Site-6410,5059.15017652628,6759.63562028789
Site-6411,4189.04347206754,4657.06881092314
Site-6412,5053.68998603782,6352.24009464125
Site-6413,4761.44294149921,6238.56631556006
Site-6414,5250.23986613721,6495.16325013281
Site-6415,5636.93025989457,7193.78038204305
Site-6416,4013.88818749859,4518.08634724673
Site-6417,4519.25419228843,7164.9676371935
Site-6418,4280.12768455413,6793.6348253024
Site-6419,5255.72740203096,6615.56981927686
Site-6420,4715.8544885247,7065.20824306326
Site-6421,5443.76345914697,6893.40632279774
Site-6422,4448.57645950234,5742.80624236697
Site-6423,4766.50135347499,6052.93599426821
Site-6424,4384.80361190233,6940.90475696946
Site-6425,4697.28773028244,6778.11960250826
Site-6426,3533.07441944352,4547.33410417846
Site-6427,4935.31154380708,6551.86452504408
Site-6428,5732.13531854873,7127.78545683357
Site-6429,4655.08984487546,4534.62292549761
Site-6430,5524.37759056519,7079.56672782406
Site-6431,3930.85976363524,5041.40004293162
Site-6432,5814.83919807483,4379.74737987905
Site-6433,4097.78390809957,4520.3576316504
Site-6434,5175.69975618071,4874.7654730605
Site-6435,3898.32774867231,5118.5486256825
Site-6436,5007.66667893222,4548.94602920251
Site-6437,5265.29718156448,6589.67406035031
Site-6438,6037.8524058706,5046.04282472861
Site-6439,4715.92078649006,6285.24612144612
Site-6440,5243.88502296839,6726.33620237418
Site-6441,5800.63233359268,4449.48297061066
Site-6442,5686.26683774017,5045.6154559462
Site-6443,4604.19027596684,4637.24453297617
Site-6444,5094.20906012753,5319.93128108676
Site-6445,4114.95177274946,4506.59363138334
Site-6446,4660.68638238024,4621.22346905101
Site-6447,4243.41702026539,4814.40555374189
Site-6448,4828.21384612227,5753.9779059609
Site-6449,5722.21168365939,4479.30152208298
Site-6450,4482.18190914186,6835.84358735997
Site-6451,5670.9259472884,4788.29340952526
Site-6452,4115.21292573699,4462.84786727394
Site-6453,4740.26959926531,5825.05108608551
Site-6454,4913.63471174684,6877.19854402139
Site-6455,4935.31154380708,6502.81901834144
Site-6456,5984.56361552695,5066.37871100364
Site-6457,4212.3154629702,5119.09840661244
Site-6458,5483.48477159131,4891.64361357546
Site-6459,4480.91301866633,6763.86919954857
Site-6460,4752.31412734654,4241.30206013389
Site-6461,4548.30528361065,7238.62497533397
Site-6462,5080.92930765777,5901.58356119279
Site-6463,5067.41715968808,5918.14393230282
Site-6464,4200.11937681504,4644.69417943958
Site-6465,5408.15843764782,5046.37836286637
Site-6466,5588.90532773346,4907.92493907845
Site-6467,3926.55213334431,5100.9947952456
Site-6468,5753.4391522156,4389.97358610542
Site-6469,5085.18543434936,6342.44115964402
Site-6470,4635.39508394588,4824.57021606666
Site-6471,4963.5722434847,6083.72643252808
Site-6472,4238.41370000185,4752.8442033
Site-6473,4992.71030507129,6850.97462354566
Site-6474,5979.63958413277,4503.34853237745
Site-6475,5452.99284042013,4556.34549905251
Site-6476,5355.64780991507,7015.86789494565
Site-6477,5013.3685678093,5785.66096342258
Site-6478,5013.3685678093,5918.14393230282
Site-6479,5902.68811449314,4696.96207431938
Site-6480,4198.89807663343,5028.78339459266
Site-6481,4927.68595284662,6620.49818769168
Site-6482,5558.48443875388,7193.78038204305
Site-6483,4638.0595681791,7043.86097752472
Site-6484,5089.56045148933,6180.06212418875
Site-6485,3915.91614836128,4522.60404080358
Site-6486,4863.32221517818,4201.37834274532
Site-6487,5333.31386760099,6756.52860571285
Site-6488,4951.65550840124,6109.36559797271
Site-6489,3704.80189929494,4630.14043517177
Site-6490,5547.51986472166,4637.8564335566
Site-6491,3525.60522673868,4691.92995141468
Site-6492,3946.72844393915,4927.82280320232
Site-6493,4827.68732388216,4266.55609747195
Site-6494,5403.83518200444,6361.59083726392
Site-6495,4881.23019910512,4378.76907629012
Site-6496,5529.54925244234,4891.64361357546
Site-6497,3884.16744939723,5417.43503981654
Site-6498,5644.19980243397,4435.89447575851
Site-6499,4999.8564198396,5885.02319008276
Site-6500,5121.06295918678,6599.91955315334
Site-6501,4252.43615996316,7424.79410464104
Site-6502,4621.83413364651,7235.55259733509
Site-6503,4132.53074883061,4680.11543194577
Site-6504,4339.61202447026,6881.18287191955
Site-6505,4583.08454957819,5820.91774773307
Site-6506,4544.4538339856,7121.90627661856
Site-6507,3685.95010390127,4616.15989919588
Site-6508,3872.46580583289,4687.0815502072
Site-6509,5989.59486739369,4914.32505565898
Site-6510,5722.21168365939,4435.89447575851
Site-6511,4411.20385329054,7425.35883942382
Site-6512,6111.16733461708,5060.00229188896
Site-6513,5403.83518200444,6268.97024883643
Site-6514,5587.49871178161,4964.65675624579
Site-6515,5587.49871178161,4964.65675624579
Site-6516,3609.74745461157,4641.48980696981
Site-6517,5022.19453772628,6362.03902963848
Site-6518,4716.24536578125,6643.84828469864
Site-6519,4358.41104645006,7358.50528313464
Site-6520,5662.92627114443,4813.0824867535
Site-6521,4938.40299722617,5885.18080603491
Site-6522,5361.77513907748,4920.21045853029
Site-6523,5080.92930765777,5951.26467452288
Site-6524,5571.43222416255,6529.09092910771
Site-6525,4132.53074883061,4600.99698940292
Site-6526,3795.82963136527,4794.22032655027
Site-6527,5408.15843764782,5077.41707179286
Site-6528,4070.67241689691,5417.43503981654
Site-6529,5506.18722466009,7193.78038204305
Site-6530,5337.45419125348,6929.62901233762
Site-6531,5410.99574162464,7057.76331396138
Site-6532,4760.56470768663,5834.20723540066
Site-6533,4817.81435881259,4551.26508192856
Site-6534,5440.1734382026,4567.26438488542
Site-6535,4526.35711810767,7230.760068375
Site-6536,4813.15485079947,5738.51316373678
Site-6537,5249.40249059471,7015.86789494565
Site-6538,4561.71686000536,5621.45811309672
Site-6539,4899.76792418389,6977.53843713551
Site-6540,5968.80683574684,4466.19703708139
Site-6541,3946.72844393915,4967.94634536817
Site-6542,6090.82617351242,4447.97028720137
Site-6543,3934.35133758811,4747.26686345598
Site-6544,4262.25972356211,6837.70205636952
Site-6545,4725.48161528595,5105.29829953751
Site-6546,4107.16896214168,4443.63984087317
Site-6547,5053.68998603782,6352.24009464125
Site-6548,4832.22228273111,4534.64841023462
Site-6549,4463.67961581061,6771.71224341755
Site-6550,3977.41993314707,5417.43503981654
Site-6551,4112.40244869775,5053.60710242688
Site-6552,4365.61492493996,6963.91772064751
Site-6553,3704.80189929494,4630.14043517177
Site-6554,3536.62478260896,4736.08559085058
Site-6555,4883.63340917573,6670.55971621944
Site-6556,4230.80030707714,7417.07882031289
Site-6557,5652.32114644873,4898.49552531085
Site-6558,4879.47560989054,7033.26021705349
Site-6559,5258.55013148679,6514.0760726804
Site-6560,5919.61501728818,4895.40503041966
